"","Tweets","Language","Follower","favourites_count","friends_count","statuses_count","time_zone","id_str","location","coordinates","retweet_count","id_str_tweet","in_reply_to_status_id_str","Weekday","Month","DayOfMonth","Hour","Min","Sec","Timezone","Year"
"1283","@dani_lindsayx @akraam98 @beccabecbec_ @jaibrooks1 @kavita_gadar @momnaloveszayn Snickers are horrible, apart from the milkshake","en","101","0","147","399",NA,"825793458","London",NA,"0","271013241721851907","271012914469666816","Tue","Nov","20","22","12","46","+0000","2012"
"1284","@karaaaaaaan @beccabecbec_ @dani_lindsayx @jaibrooks1 @kavita_gadar @momnaloveszayn jhezze , my boy karan , knows ;) *HIGH FIVE* !","en","162","16","425","1003","Amsterdam","792328470","LONDON",NA,"0","271013711458734081","271013241721851907","Tue","Nov","20","22","14","38","+0000","2012"
"1285","RT @ughlouis: um harry http://t.co/R8jIecbc","en","927","4006","946","31843","Eastern Time (US & Canada)","138544060","Harry's bed ",NA,"2","271014864888156160",NA,"Tue","Nov","20","22","19","13","+0000","2012"
"1286","@becbecbobec american thanksgiving coming up in the spirt of giving could you wish my friend @MarionheartLea a happy birthday.","en","332","319","592","40795","Mountain Time (US & Canada)","193813750","",NA,"0","271018090324692993",NA,"Tue","Nov","20","22","32","02","+0000","2012"
"1287","RT @druidDUDE: Lookin all cute n shhhh @becbecbobec http://t.co/4bfXdTCS","en","35","1422","138","1060",NA,"723039216","Xander's pants",NA,"51","271141004407611392",NA,"Wed","Nov","21","06","40","27","+0000","2012"
"1288","RT @iNiallerBitches: Answer a question of mine. http://t.co/MK9secbg","en","9011","1963","3012","19651","International Date Line West","333984418","My bio is a lie",NA,"1904","271145056084307968",NA,"Wed","Nov","21","06","56","33","+0000","2012"
"1289","Nancy Folbre on Vampires vs. Zombies - ""Overclass vs. Underclass"" in the 
http://t.co/apFMk3eq #occupywallstreet #middleclass #ecbusteach","en","46","1","74","97",NA,"303861481","Aruba",NA,"0","154382742065385472",NA,"Wed","Jan","04","02","04","48","+0000","2012"
"1290","RT @Carolinecba: Que linda eu e a gê, estávamos no telefone ate agr *-* 1h20 no tel haha não deu pra matar a saudade, mais sexta a gente ...","en","101","10","252","1525","Greenland","213044723","",NA,"0","154383052464861184",NA,"Wed","Jan","04","02","06","02","+0000","2012"
"1291","@PaytonKenner @littlecbeadles have not been following me: (","en","258","6","94","550","Alaska","431255176","I<U+0438>do<U+0438><U+0454><U+01A8>ia ",NA,"0","154385644523753472","154384598564999169","Wed","Jan","04","02","16","20","+0000","2012"
"1292","@jeff_gluck @becbeat555 @copacavanna Alright Jeff, we finally agree on something! complete different ballgame, car, everything...","en","428","721","1384","5433","Eastern Time (US & Canada)","20109468","Northeast",NA,"0","164748406584115202","164692514807353344","Wed","Feb","01","16","34","15","+0000","2012"
"1293","RT @druidDUDE: Lookin all cute n shhhh @becbecbobec http://t.co/4bfXdTCS","en","1082","983","1049","24245","Paris","489810242","in NYC w/ ire | Stay Strong.<U+25B2>",NA,"291","271265755599876097",NA,"Wed","Nov","21","14","56","10","+0000","2012"
"1294","Do you think people are basically bad or basically good? — Basically good. :) http://t.co/pOsecbf2","en","591","353","1029","6549","Beijing","527465697","KK City ",NA,"0","271267227796385792",NA,"Wed","Nov","21","15","02","01","+0000","2012"
"1295","oie tbm te amo — ola, mas quem é? :-( http://t.co/UfGecbeN","en","2177","151","605","23476","Brasilia","288721250","",NA,"0","271270021202857985",NA,"Wed","Nov","21","15","13","07","+0000","2012"
"1296","@vtecbikers hahaha . memerli nampak","en","502","32","283","4815","Hawaii","617903927","",NA,"0","271270331572948993","271269757729255424","Wed","Nov","21","15","14","21","+0000","2012"
"1297","Sostav.ua <U+2192> <U+0410><U+041C><U+041A><U+0423> <U+0432> <U+041A><U+0438><U+0435><U+0432><U+0435> <U+0441><U+043C><U+0435><U+043D><U+0438><U+043B> <U+0433><U+043B><U+0430><U+0432><U+0443> http://t.co/vLecbzYI #BTL","en","275","0","16","12490","Santiago","78311380","Kyiv, Ukraine",NA,"0","271523185189584896",NA,"Thu","Nov","22","07","59","06","+0000","2012"
"1298","can't believe that @littlecbeadles is 16.","en","4659","479","3244","45521","Rome","190682592","beadles' home [21th november]",NA,"0","271650608128335872",NA,"Thu","Nov","22","16","25","26","+0000","2012"
"1299","#ECON3 “@GuardianData: What do you get paid? The 2012 UK salary survey results http://t.co/v8fSSGB7” #ecbusteach","en","72","25","96","854","London","248799839","England, UK",NA,"0","271650692043767808",NA,"Thu","Nov","22","16","25","46","+0000","2012"
"1300","RT @Grecbro13: In love with Neon Trees. #yes","en","64","216","168","732",NA,"470704424","",NA,"1","271654986990100481",NA,"Thu","Nov","22","16","42","50","+0000","2012"
"1301","RT @ABFalecbaldwin: Watching the 25th anniversary of 

LES MISERABLES.

What can I say?

#deepdownImawhoreformusicals","en","116","985","476","1463","Central Time (US & Canada)","240065781","Long Island, New York",NA,"65","271781558518681600",NA,"Fri","Nov","23","01","05","47","+0000","2012"
"1302","@ABFalecbaldwin me too!","en","36","423","173","579","Eastern Time (US & Canada)","165827380","Lexington, SC",NA,"0","271782388986695680","271778645985595392","Fri","Nov","23","01","09","05","+0000","2012"
"1303","RT @germanyforbiebs: #happy #sweet #16 #littlecbeadles http://t.co/ApJOb2M2","en","11","68","97","43",NA,"717222847","",NA,"0","271783089414488065",NA,"Fri","Nov","23","01","11","52","+0000","2012"
"1304","@ABFalecbaldwin You and Liberace. RT What can I say? #deepdownImawhoreformusicals","en","16","0","25","166","Pacific Time (US & Canada)","96764432","The Heavens",NA,"0","271783311729364992",NA,"Fri","Nov","23","01","12","45","+0000","2012"
"1305","@ABFalecbaldwin I already loved you because your voice is magic but your love of musicals just made you perfect","en","102","90","161","1107","Mountain Time (US & Canada)","161479695","With the Doctor.",NA,"0","271784754544783360","271778645985595392","Fri","Nov","23","01","18","29","+0000","2012"
"1306","@becbot @robdelaney #envy","en","150","32","99","1622",NA,"230502480","",NA,"0","272160383836516352","272130735723397120","Sat","Nov","24","02","11","06","+0000","2012"
"1307","@cathsexy6 @beckybecbex7 have you out lasted her??? #proudmoment haha xxx","en","67","25","78","116","London","959596266","Bristol",NA,"0","272161885422505984","272161176996167681","Sat","Nov","24","02","17","04","+0000","2012"
"1308","""@KhalidAlhumoud: <U+0627><U+0644><U+0639><U+0631><U+0648><U+0633><U+0647> <U+0648><U+0634> <U+0648><U+0636><U+0639><U+0647><U+0627> <U+0637><U+064A><U+0628><U+263A>=)) http://t.co/E7ecb5Oi","en","1117","0","137","8633",NA,"501194724","",NA,"0","272292839961014273",NA,"Sat","Nov","24","10","57","26","+0000","2012"
"1309","@recborg  cheers for the favoutite","en","7632","0","6087","12681","London","47693995","Bath UK",NA,"0","272418044133916672",NA,"Sat","Nov","24","19","14","57","+0000","2012"
"1310","@reddlipstick @lincolny_becb I know. It's my favourite photo of him","en","852","281","171","34939","Auckland","181063849","New Zealand",NA,"0","164871048012115970","164859571112902656","Thu","Feb","02","00","41","35","+0000","2012"
"1311","@candacecbure I appreciate you sharing! Maybe certain followers shouldn't worry so much about us ""uneducated"" folks!","en","107","259","543","950","Eastern Time (US & Canada)","14344168","iPhone: 27.993110,-81.688896",NA,"0","164873258410311682",NA,"Thu","Feb","02","00","50","22","+0000","2012"
"1312","@neecbaby hey thanks for the follow back hun","en","11","1","29","77",NA,"480773203","",NA,"0","164873774318092288",NA,"Thu","Feb","02","00","52","25","+0000","2012"
"1313","RT @hintonomikhael: #jersey4sale chelsea 06-08 XL 350 negotipis, 08574301819/277ecbb9 @utdfootball http://t.co/wbQ6r6EC","en","2592","77","65","19856","Singapore","353705649","indonesia",NA,"0","272543353147645952",NA,"Sun","Nov","25","03","32","53","+0000","2012"
"1314","RT @TheBeadlesHeart: That sexy face @littlecbeadles #christianbeadles http://t.co/COLJQree","en","377","43","371","4257","Atlantic Time (Canada)","853933938","",NA,"2","272546234647068672",NA,"Sun","Nov","25","03","44","20","+0000","2012"
"1315","A range of self-contained offices to let: An excellent range of self-contained offices located on the northern s... http://t.co/RZLecbxs","en","131","0","0","4902","London","155238437","UK",NA,"0","273053321802174464",NA,"Mon","Nov","26","13","19","19","+0000","2012"
"1316","RT @gingecbates: RT For a Shoutout Doing everyone :)","en","622","116","592","776","Atlantic Time (Canada)","636611036","",NA,"11","273187254330081281",NA,"Mon","Nov","26","22","11","31","+0000","2012"
"1317","@Flawlesscelebs3 please follow @ellecbowler, i will love you if you do, i will also give you a shoutout!x","en","1144","146","1574","239","Amsterdam","625081444","",NA,"0","273187283681808384",NA,"Mon","Nov","26","22","11","38","+0000","2012"
"1318","My wife @julielafave  Got me this Amazing Gift for my Birthday today from @alecbradley http://t.co/GerJe5Yp","en","81","33","83","1046",NA,"344390779","Cornwall Ont.",NA,"0","273189389239201792",NA,"Mon","Nov","26","22","20","01","+0000","2012"
"1319","@vtecbikers maksud kau bb tu ..","en","555","41","306","6041","Hawaii","617903927","",NA,"0","273314002002665472","273313443984056320","Tue","Nov","27","06","35","10","+0000","2012"
"1320","@thesmokinggreek @alecbradley I wish I could smoke in the office, but there is a law against it in MN!!!  :-(","en","72","6","109","830","Central Time (US & Canada)","339727991","Baxter, MN 56425",NA,"0","273441546580406274","273440521190506498","Tue","Nov","27","15","01","59","+0000","2012"
"1321","RT @decbrownREF: United v West Ham tonight! #comeoneUnited #MUFC #matchday #3points #OldTrafford #topoftheleague","en","203","237","246","2746",NA,"151999435","football pitch.",NA,"0","273700133806436352",NA,"Wed","Nov","28","08","09","31","+0000","2012"
"1322","Glad to hear the King of Spain has got England's #T20 &amp; #ODI teams to keep him busy in his retirement ;-) #cricket #ecb","en","691","3","594","11931",NA,"126596724","Wiltshire",NA,"0","273819835077632000",NA,"Wed","Nov","28","16","05","10","+0000","2012"
"1323","RT @maandyyxx: RT @ecbx_ Wauw k ging vandaag gwn tegen mezelf praten :( - tsjaaa.. aparte mensen heb je oook he -oke.","en","387","6","294","53524","Greenland","188789042","<U+2665>Shanesia&Shijoya",NA,"0","273820732641902592",NA,"Wed","Nov","28","16","08","44","+0000","2012"
"1324","RT @secboffin: GNU's Not Unix. BING Is Not Google.","en","17","2","73","61",NA,"22717568","",NA,"538","273821051392237568",NA,"Wed","Nov","28","16","10","00","+0000","2012"
"1325","@Alecbain24 that could work. JJ's already on top of that haha","en","122","72","128","204",NA,"438330224","",NA,"0","273946960229191681","273945611210981376","Thu","Nov","29","00","30","19","+0000","2012"
"1326","<U+10E7><U+0298><U+0289> <U+0188><U+2206><U+0273><U+026C> †<U+022F>u<U+0188>H <U+03EE>H<U+026A><U+13D5> <U+03A1><U+042F><U+0424><U+041C><U+0424>@getondeez1111 @_clumsygirl @ellenkramer @jchernandezjazz @marianitaecb @nuexcelsis @reader_writer @rodolfofrausto","en","12266","331","10601","146653","Greenland","153033874","ÜT: -29.1501202,26.2910811",NA,"0","274204461109497856","274189581035917312","Thu","Nov","29","17","33","32","+0000","2012"
"1327","[<U+D30C><U+D30C><U+C874><U+C2A4>] <U+D30C><U+D30C><U+C874><U+C2A4><U+D53C><U+C790> <U+C2E0><U+C81C><U+D488> <U+BA39><U+ACE0> <U+CE90><U+B9AC><U+BE44><U+C548> <U+BCA0><U+C774> <U+B180><U+B7EC><U+AC00><U+C790>! http://t.co/CJecbbxe","en","3449","5","1933","329",NA,"142580826","37.523043,127.0286228",NA,"0","274330508354269184",NA,"Fri","Nov","30","01","54","24","+0000","2012"
"1328","RT @malliecbby14: I know I have a naturally angry face but I really hope that no one thinks I'm actually a mean person #ponderedthoughts.","en","154","717","173","7188","Eastern Time (US & Canada)","50175585","",NA,"0","274591918351081473",NA,"Fri","Nov","30","19","13","09","+0000","2012"
"1329","~*DECEMBER LOT AAYA HAI *~
Usay kehna decbmber lout aya hai...
Hwayen sard hain...
Aur vaadiyan b dhund main gum hain.... 1/3","en","80","509","170","2050","Islamabad","122639809","Islamabad",NA,"0","274591972885413889",NA,"Fri","Nov","30","19","13","22","+0000","2012"
"1330","@udontknowJacq @avecbistro @calixvoneden @chefcamd El Perro only likes top shelf shit, no Smirnoff.","en","392","424","380","5555","Mountain Time (US & Canada)","176807458","Calgary",NA,"0","274718481486852096","274716434326761472","Sat","Dec","01","03","36","04","+0000","2012"
"1331","""The euro is a currency with a state"", says ECB's Coeure: European Central Bank policymaker Benoit Coeure urged ... http://t.co/1RleAaUg","en","275","1","558","12601","Eastern Time (US & Canada)","376577721","Tampa. FL",NA,"0","274839923360673792",NA,"Sat","Dec","01","11","38","38","+0000","2012"
"1332","@walhecbe Let's see what your future is, by Your DREAMS! http://t.co/TQsCWY0Z","en","0","0","0","82",NA,"445536758","Saint Paul",NA,"0","165131174551891968","165130432399163393","Thu","Feb","02","17","55","14","+0000","2012"
"1333","@alecbaldwin if ur hosting, I'm watching ;)","en","26","1","110","138",NA,"210996282","london",NA,"0","165131916952092672","165131712064524288","Thu","Feb","02","17","58","11","+0000","2012"
"1334","@oiecb de lins e vc?","en","1715","650","638","111213","Greenland","73160486","",NA,"0","165134517441540096","165134448873050112","Thu","Feb","02","18","08","31","+0000","2012"
"1335","@vtecbikers dah xpkai dah la chaq , pkai hp ni je , xmampu :(","en","20","0","45","901",NA,"809267293","Gombak",NA,"0","275099924046168065","275099131356262400","Sun","Dec","02","04","51","47","+0000","2012"
"1336","RT @AlexConstancio7: Hit up 5 guys with @littlecball","en","633","4132","960","9700",NA,"720795492","Fresno,CA \(^_^)/",NA,"0","275356787417436160",NA,"Sun","Dec","02","21","52","28","+0000","2012"
"1337","@anadetoxkiller http://t.co/ecbyNc1G","en","816","23","708","1673","Amsterdam","895375010","~counting calories~",NA,"0","275358704243716097",NA,"Sun","Dec","02","22","00","06","+0000","2012"
"1338","RT @ForexFreshNews: Forex Flash: EUR/USD bullish for the week ahead – Nomura - NASDAQ http://t.co/eVecboAw #forex","en","1587","1","110","25520","Jakarta","101917220","Jakarta, Indonesia",NA,"0","275482952073351168",NA,"Mon","Dec","03","06","13","48","+0000","2012"
"1339","@candacecbure That sounds awesome, wish they had it in VA!","en","102","1572","449","2970",NA,"748029654","Lost in my own world.",NA,"0","275483774194683904","275298985948893184","Mon","Dec","03","06","17","04","+0000","2012"
"1340","It's Complicated is like the best romantic comedy ever. #alecbaldwin #merylstreep","en","398","40","592","4284","Central Time (US & Canada)","304287343","Dallas, Texas",NA,"0","275483983884726272",NA,"Mon","Dec","03","06","17","54","+0000","2012"
"1341","Photo: alecbaldwinnews: 35th Kennedy Center Honors (12/2/2012) Source and more pics http://t.co/0jV58VrF","en","79","3","149","3149","Bangkok","176046907","Bangkok,Thailand",NA,"0","275611994055385088",NA,"Mon","Dec","03","14","46","34","+0000","2012"
"1342","RT @WW3B: LOVE
OUT
LOUD

@TTStar5 @hikaru_mue @joann_longoria @luminasun @marianitaecb @ggjohn999 @trans1110 @twiterhero @filmlookinc @B ...","en","2793","0","3062","26171","London","635387628",NA,NA,"0","275734035731447808",NA,"Mon","Dec","03","22","51","31","+0000","2012"
"1343","RT @AlishaKarimx: LOVE my cousin @janinekanecb for ringing me at the @chrisbrown concert just now when he was singing my fav song <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> AMAZE","en","36","28","55","134",NA,"421902760","wales",NA,"0","275736623587676160",NA,"Mon","Dec","03","23","01","48","+0000","2012"
"1344","@nataliecbanks haha don't.... Sure I'll be fine when I get tooo Paris!!","en","91","0","51","114",NA,"531598774","Wigan",NA,"0","275865296449986561","275863309188751360","Tue","Dec","04","07","33","06","+0000","2012"
